date,home_team,away_team,neutral,tournament,result,H_matches_played,H_wins,H_draws,H_losses,H_goals_scored,H_goals_conceded,H_goal_diff,H_points,A_matches_played,A_wins,A_draws,A_losses,A_goals_scored,A_goals_conceded,A_goal_diff,A_points,is_neutral,is_competitive
2008-09-06,Costa Rica,Suriname,False,FIFA World Cup qualification,H,10,2,6,2,1.2,1.1,0.1,1.2,10,5,3,2,2.1,1.3,0.8,1.8,0,1
2008-09-06,El Salvador,Haiti,False,FIFA World Cup qualification,H,10,2,4,4,1.0,0.9,0.1,1.0,10,4,2,4,1.0,1.2,-0.2,1.4,0,1
2008-09-06,Mexico,Jamaica,False,FIFA World Cup qualification,H,10,6,2,2,2.5,1.3,1.2,2.0,10,4,5,1,2.4,0.7,1.7,1.7,0,1
2008-09-06,Slovakia,Northern Ireland,False,FIFA World Cup qualification,H,10,2,1,7,1.7,1.9,-0.2,0.7,10,4,2,4,1.3,1.0,0.3,1.4,0,1
2008-09-06,South Africa,Nigeria,False,FIFA World Cup qualification,A,10,6,2,2,1.5,0.8,0.7,2.0,10,6,2,2,1.2,0.4,0.8,2.0,0,1
2008-09-07,DR Congo,Egypt,False,FIFA World Cup qualification,A,10,5,4,1,2.0,0.7,1.3,1.9,10,6,1,3,1.6,1.1,0.5,1.9,0,1
2008-09-07,Benin,Angola,False,FIFA World Cup qualification,H,10,3,0,7,1.3,2.0,-0.7,0.9,10,3,4,3,1.3,1.1,0.2,1.3,0,1
2008-09-07,Chile,Brazil,False,FIFA World Cup qualification,A,10,4,3,3,1.0,0.9,0.1,1.5,10,5,3,2,1.3,0.8,0.5,1.8,0,1
2008-09-07,Congo,Mali,False,FIFA World Cup qualification,H,10,3,3,4,1.1,1.5,-0.4,1.2,10,4,1,5,1.4,1.4,0.0,1.3,0,1
2008-09-07,Mozambique,Ivory Coast,False,FIFA World Cup qualification,D,10,4,1,5,1.5,1.1,0.4,1.3,10,3,3,4,1.2,1.4,-0.2,1.2,0,1
2008-09-07,Madagascar,Botswana,False,FIFA World Cup qualification,H,10,2,5,3,0.8,1.2,-0.4,1.1,10,3,2,5,0.9,1.3,-0.4,1.1,0,1
2008-09-07,Niger,Uganda,False,FIFA World Cup qualification,H,10,1,1,8,0.9,2.3,-1.4,0.4,10,4,3,3,1.3,1.1,0.2,1.5,0,1
2008-09-07,Zimbabwe,Guinea,False,FIFA World Cup qualification,D,10,4,3,3,0.9,0.8,0.1,1.5,10,4,2,4,1.4,1.5,-0.1,1.4,0,1
2008-09-07,Lesotho,Gabon,True,FIFA World Cup qualification,A,10,2,3,5,1.0,1.7,-0.7,0.9,10,5,3,2,1.2,0.5,0.7,1.8,1,1
2008-09-09,Paraguay,Venezuela,False,FIFA World Cup qualification,H,10,2,5,3,1.0,1.2,-0.2,1.1,10,4,2,4,1.4,1.3,0.1,1.4,0,1
2008-09-09,South Africa,Guinea,False,Friendly,A,10,5,2,3,1.3,0.8,0.5,1.7,10,4,3,3,1.3,1.3,0.0,1.5,0,0
2008-09-10,Albania,Malta,False,FIFA World Cup qualification,H,10,3,3,4,1.2,1.3,-0.1,1.2,10,2,0,8,1.3,2.6,-1.3,0.6,0,1
2008-09-10,Andorra,Belarus,False,FIFA World Cup qualification,A,10,0,0,10,0.2,2.6,-2.4,0.0,10,4,4,2,1.5,1.1,0.4,1.6,0,1
2008-09-10,Bosnia and Herzegovina,Estonia,False,FIFA World Cup qualification,H,10,1,1,8,0.6,1.6,-1.0,0.4,10,4,2,4,1.3,1.2,0.1,1.4,0,1
2008-09-10,Brazil,Bolivia,False,FIFA World Cup qualification,D,10,6,2,2,1.6,0.8,0.8,2.0,10,4,1,5,1.2,1.9,-0.7,1.3,0,1
2008-09-10,Chad,Sudan,True,FIFA World Cup qualification,A,10,3,2,5,0.8,1.8,-1.0,1.1,10,2,1,7,0.9,2.0,-1.1,0.7,1,1
2008-09-10,Chile,Colombia,False,FIFA World Cup qualification,H,10,4,2,4,0.8,1.0,-0.2,1.4,10,2,3,5,1.1,1.2,-0.1,0.9,0,1
2008-09-10,Croatia,England,False,FIFA World Cup qualification,A,10,6,3,1,1.4,0.9,0.5,2.1,10,6,1,3,1.8,0.9,0.9,1.9,0,1
2008-09-10,Faroe Islands,Romania,False,FIFA World Cup qualification,A,10,0,0,10,0.6,3.4,-2.8,0.0,10,4,2,4,1.5,0.9,0.6,1.4,0,1
2008-09-10,Finland,Germany,False,FIFA World Cup qualification,D,10,2,5,3,0.7,0.8,-0.1,1.1,10,7,1,2,2.2,1.0,1.2,2.2,0,1
2008-09-10,Haiti,Costa Rica,False,FIFA World Cup qualification,A,10,3,2,5,0.8,1.6,-0.8,1.1,10,3,5,2,1.7,0.9,0.8,1.4,0,1
2008-09-10,Guatemala,Cuba,False,FIFA World Cup qualification,H,10,4,3,3,1.4,0.6,0.8,1.5,10,3,2,5,1.3,1.8,-0.5,1.1,0,1
2008-09-10,North Macedonia,Netherlands,False,FIFA World Cup qualification,A,10,4,4,2,1.5,1.0,0.5,1.6,10,6,2,2,2.2,1.1,1.1,2.0,0,1
2008-09-10,Honduras,Jamaica,False,FIFA World Cup qualification,H,10,7,2,1,2.0,0.8,1.2,2.3,10,3,5,2,2.1,1.0,1.1,1.4,0,1
2008-09-10,Iceland,Scotland,False,FIFA World Cup qualification,A,10,3,2,5,1.0,1.4,-0.4,1.1,10,4,2,4,1.1,1.1,0.0,1.4,0,1
2008-09-10,Italy,Georgia,False,FIFA World Cup qualification,H,10,5,3,2,1.6,1.1,0.5,1.8,10,3,1,6,1.0,1.8,-0.8,1.0,0,1
2008-09-10,Kazakhstan,Ukraine,False,FIFA World Cup qualification,A,10,2,1,7,0.5,1.7,-1.2,0.7,10,5,2,3,1.4,1.1,0.3,1.7,0,1
2008-09-10,North Korea,South Korea,True,FIFA World Cup qualification,D,10,6,2,2,1.4,0.4,1.0,2.0,10,5,5,0,1.6,0.7,0.9,2.0,1,1
2008-09-10,France,Serbia,False,FIFA World Cup qualification,H,10,4,2,4,0.9,1.2,-0.3,1.4,10,3,4,3,1.5,1.1,0.4,1.3,0,1
2008-09-10,Latvia,Greece,False,FIFA World Cup qualification,A,10,7,0,3,2.1,1.2,0.9,2.1,10,5,1,4,1.4,1.0,0.4,1.6,0,1
2008-09-10,Mexico,Canada,False,FIFA World Cup qualification,H,10,7,1,2,2.6,1.1,1.5,2.2,10,3,3,4,1.5,1.4,0.1,1.2,0,1
2008-09-10,Azerbaijan,Liechtenstein,False,FIFA World Cup qualification,D,10,1,2,7,0.5,1.5,-1.0,0.5,10,1,0,9,0.6,3.4,-2.8,0.3,0,1
2008-09-10,Lithuania,Austria,False,FIFA World Cup qualification,H,10,6,0,4,1.4,1.0,0.4,1.8,10,2,4,4,1.5,1.5,0.0,1.0,0,1
2008-09-10,Suriname,El Salvador,False,FIFA World Cup qualification,A,10,5,3,2,2.0,1.7,0.3,1.8,10,3,4,3,1.5,0.8,0.7,1.3,0,1
2008-09-10,Slovenia,Slovakia,False,FIFA World Cup qualification,H,10,3,2,5,0.9,1.1,-0.2,1.1,10,3,1,6,1.7,1.5,0.2,1.0,0,1
2008-09-10,New Zealand,New Caledonia,False,Oceania Nations Cup,H,10,5,2,3,1.7,2.0,-0.3,1.7,10,6,3,1,2.1,1.0,1.1,2.1,0,1
2008-09-10,Northern Ireland,Czech Republic,False,FIFA World Cup qualification,D,10,3,2,5,1.2,1.1,0.1,1.1,10,5,2,3,1.7,1.3,0.4,1.7,0,1
2008-09-10,Peru,Argentina,False,FIFA World Cup qualification,D,10,2,2,6,0.9,2.4,-1.5,0.8,10,4,5,1,1.3,0.5,0.8,1.7,0,1
2008-09-10,Portugal,Denmark,False,FIFA World Cup qualification,A,10,5,1,4,2.0,1.1,0.9,1.6,10,3,4,3,1.3,1.3,0.0,1.3,0,1
2008-09-10,Qatar,Bahrain,False,FIFA World Cup qualification,D,10,6,0,4,1.6,1.5,0.1,1.8,10,6,2,2,1.6,1.1,0.5,2.0,0,1
2008-09-10,Russia,Wales,False,FIFA World Cup qualification,H,10,6,1,3,2.0,1.4,0.6,1.9,10,5,2,3,1.3,1.0,0.3,1.7,0,1
2008-09-10,San Marino,Poland,False,FIFA World Cup qualification,A,10,0,0,10,0.2,3.7,-3.5,0.0,10,2,4,4,0.7,1.1,-0.4,1.0,0,1
2008-09-10,Spain,Armenia,False,FIFA World Cup qualification,H,10,9,1,0,1.9,0.4,1.5,2.8,10,3,2,5,0.6,1.2,-0.6,1.1,0,1
2008-09-10,Oman,Zimbabwe,False,Friendly,H,10,3,4,3,1.0,1.1,-0.1,1.3,10,4,4,2,0.8,0.5,0.3,1.6,0,0
2008-09-10,Sweden,Hungary,False,FIFA World Cup qualification,H,10,2,2,6,0.6,1.1,-0.5,0.8,10,3,4,3,1.2,1.3,-0.1,1.3,0,1
2008-09-10,Montenegro,Republic of Ireland,False,FIFA World Cup qualification,D,10,3,3,4,1.4,1.6,-0.2,1.2,10,2,6,2,1.0,1.0,0.0,1.2,0,1
2008-09-10,Zambia,Togo,False,FIFA World Cup qualification,H,10,2,4,4,0.9,1.3,-0.4,1.0,10,4,0,6,1.3,1.5,-0.2,1.2,0,1
2008-09-10,Vanuatu,Fiji,False,Oceania Nations Cup,H,10,3,1,6,1.1,1.9,-0.8,1.0,10,5,2,3,3.3,1.1,2.2,1.7,0,1
2008-09-10,Uzbekistan,Australia,False,FIFA World Cup qualification,A,10,6,1,3,2.1,1.3,0.8,1.9,10,5,3,2,1.2,0.6,0.6,1.8,0,1
2008-09-10,Moldova,Israel,False,FIFA World Cup qualification,A,10,4,2,4,1.2,1.2,0.0,1.4,10,5,1,4,1.0,1.2,-0.2,1.6,0,1
2008-09-10,Uruguay,Ecuador,False,FIFA World Cup qualification,D,10,4,4,2,2.1,1.3,0.8,1.6,10,4,2,4,1.4,1.7,-0.3,1.4,0,1
2008-09-10,United Arab Emirates,Saudi Arabia,False,FIFA World Cup qualification,A,10,2,3,5,1.1,1.4,-0.3,0.9,10,7,2,1,2.0,0.9,1.1,2.3,0,1
2008-09-10,Turkey,Belgium,False,FIFA World Cup qualification,D,10,6,1,3,1.6,1.2,0.4,1.9,10,4,2,4,1.4,1.7,-0.3,1.4,0,1
2008-09-10,Switzerland,Luxembourg,False,FIFA World Cup qualification,A,10,4,1,5,1.5,1.3,0.2,1.3,10,1,1,8,0.4,2.1,-1.7,0.4,0,1
2008-09-10,United States,Trinidad and Tobago,False,FIFA World Cup qualification,H,10,6,2,2,1.8,0.5,1.3,2.0,10,7,1,2,1.9,0.6,1.3,2.2,0,1
2008-09-19,Martinique,Anguilla,False,CFU Caribbean Cup qualification,H,10,4,3,3,1.3,1.3,0.0,1.5,10,0,1,9,0.7,4.5,-3.8,0.1,0,1
2008-09-21,Antigua and Barbuda,Guyana,False,Friendly,H,10,6,1,3,2.5,1.5,1.0,1.9,10,1,3,6,0.7,1.3,-0.6,0.6,0,0
2008-09-24,Mexico,Chile,True,Friendly,A,10,8,1,1,2.6,0.9,1.7,2.5,10,5,2,3,1.2,0.7,0.5,1.7,1,0
2008-09-24,Saint Kitts and Nevis,British Virgin Islands,False,CFU Caribbean Cup qualification,H,10,3,2,5,1.6,1.6,0.0,1.1,10,3,4,3,0.9,1.2,-0.3,1.3,0,1
2008-09-24,Tahiti,New Caledonia,True,Coupe de l'Outre-Mer,A,10,2,3,5,0.5,3.1,-2.6,0.9,10,5,3,2,2.0,1.3,0.7,1.8,1,1
2008-09-24,Guadeloupe,Martinique,True,Coupe de l'Outre-Mer,A,10,5,3,2,1.4,0.8,0.6,1.8,10,4,3,3,1.5,1.4,0.1,1.5,1,1
2008-09-25,Mayotte,Réunion,True,Coupe de l'Outre-Mer,A,8,1,3,4,0.875,1.75,-0.875,0.75,10,2,5,3,0.8,1.1,-0.3,1.1,1,1
2008-09-26,British Virgin Islands,Barbados,True,CFU Caribbean Cup qualification,A,10,2,4,4,0.7,1.5,-0.8,1.0,10,2,2,6,0.8,2.3,-1.5,0.8,1,1
2008-09-27,New Caledonia,Guadeloupe,True,Coupe de l'Outre-Mer,A,10,5,3,2,1.8,1.3,0.5,1.8,10,4,3,3,1.2,0.9,0.3,1.5,1,1
2008-09-27,Tahiti,Martinique,True,Coupe de l'Outre-Mer,A,10,2,2,6,0.4,3.1,-2.7,0.8,10,5,2,3,1.6,1.4,0.2,1.7,1,1
2008-09-28,Saint Kitts and Nevis,Barbados,False,CFU Caribbean Cup qualification,A,10,4,1,5,1.9,1.5,0.4,1.3,10,3,2,5,0.8,2.1,-1.3,1.1,0,1
2008-09-28,French Guiana,Mayotte,True,Coupe de l'Outre-Mer,H,10,3,2,5,1.1,1.4,-0.3,1.1,9,1,3,5,0.8888888888888888,2.2222222222222223,-1.3333333333333333,0.6666666666666666,1,1
2008-09-30,New Caledonia,Martinique,True,Coupe de l'Outre-Mer,D,10,5,2,3,1.7,1.6,0.1,1.7,10,6,1,3,1.5,1.2,0.3,1.9,1,1
2008-09-30,Tahiti,Guadeloupe,True,Coupe de l'Outre-Mer,A,10,2,1,7,0.4,3.2,-2.8,0.7,10,5,2,3,1.5,0.8,0.7,1.7,1,1
2008-09-30,South Africa,Malawi,False,Friendly,H,10,4,2,4,1.0,0.9,0.1,1.4,10,6,1,3,1.8,0.7,1.1,1.9,0,0
2008-10-01,Vietnam,Myanmar,False,Friendly,A,10,3,2,5,1.2,1.7,-0.5,1.1,10,4,0,6,1.6,2.4,-0.8,1.2,0,0
2008-10-01,French Guiana,Réunion,True,Coupe de l'Outre-Mer,A,10,4,2,4,1.5,1.5,0.0,1.4,10,3,4,3,1.3,1.1,0.2,1.3,1,1
2008-10-03,New Caledonia,Mayotte,True,Coupe de l'Outre-Mer,H,10,4,3,3,1.5,1.5,0.0,1.5,10,1,3,6,1.0,2.4,-1.4,0.6,1,1
2008-10-03,Guadeloupe,French Guiana,True,Coupe de l'Outre-Mer,H,10,6,1,3,1.5,0.7,0.8,1.9,10,3,2,5,1.3,1.6,-0.3,1.1,1,1
2008-10-03,Myanmar,Turkmenistan,True,Friendly,A,10,4,0,6,1.6,2.5,-0.9,1.2,10,1,2,7,0.8,1.6,-0.8,0.5,1,0
2008-10-04,Martinique,Réunion,True,Coupe de l'Outre-Mer,A,10,6,1,3,1.5,1.2,0.3,1.9,10,4,4,2,1.4,0.9,0.5,1.6,1,1
2008-10-08,Trinidad and Tobago,Dominican Republic,False,Friendly,H,10,7,1,2,1.8,0.7,1.1,2.2,10,2,0,8,1.2,2.1,-0.9,0.6,0,0
2008-10-09,Japan,United Arab Emirates,False,Friendly,D,10,5,3,2,1.4,0.8,0.6,1.8,10,1,3,6,1.0,1.6,-0.6,0.6,0,0
2008-10-10,Malaysia,Pakistan,False,Friendly,H,10,1,3,6,1.1,2.3,-1.2,0.6,10,2,1,7,1.7,3.0,-1.3,0.7,0,0
2008-10-11,South Korea,Uzbekistan,False,Friendly,H,10,4,6,0,1.3,0.8,0.5,1.8,10,5,1,4,2.0,1.4,0.6,1.6,0,0
2008-10-11,Equatorial Guinea,South Africa,False,FIFA World Cup qualification,A,10,3,2,5,0.9,1.3,-0.4,1.1,10,5,2,3,1.3,0.7,0.6,1.7,0,1
2008-10-11,England,Kazakhstan,False,FIFA World Cup qualification,H,10,6,1,3,1.9,1.0,0.9,1.9,10,2,1,7,0.5,1.8,-1.3,0.7,0,1
2008-10-11,Denmark,Malta,False,FIFA World Cup qualification,H,10,4,4,2,1.5,1.2,0.3,1.6,10,2,0,8,1.1,2.6,-1.5,0.6,0,1
2008-10-11,Colombia,Paraguay,False,FIFA World Cup qualification,A,10,1,3,6,0.9,1.5,-0.6,0.6,10,2,5,3,0.9,1.2,-0.3,1.1,0,1
2008-10-11,Argentina,Uruguay,False,FIFA World Cup qualification,H,10,3,6,1,1.1,0.6,0.5,1.5,10,4,5,1,2.1,1.2,0.9,1.7,0,1
2008-10-11,Botswana,Mozambique,False,FIFA World Cup qualification,A,10,3,2,5,0.8,1.2,-0.4,1.1,10,4,2,4,1.6,1.1,0.5,1.4,0,1
2008-10-11,Bolivia,Peru,False,FIFA World Cup qualification,H,10,4,1,5,1.2,1.9,-0.7,1.3,10,2,3,5,1.0,2.3,-1.3,0.9,0,1
2008-10-11,Belgium,Armenia,False,FIFA World Cup qualification,H,10,3,3,4,1.2,1.6,-0.4,1.2,10,3,2,5,0.6,1.3,-0.7,1.1,0,1
2008-10-11,Liberia,Algeria,False,FIFA World Cup qualification,D,10,2,2,6,1.1,2.2,-1.1,0.8,10,5,1,4,1.3,1.1,0.2,1.6,0,1
2008-10-11,Cameroon,Mauritius,False,FIFA World Cup qualification,H,10,8,1,1,2.1,0.6,1.5,2.5,10,0,3,7,0.7,2.5,-1.8,0.3,0,1
2008-10-11,Finland,Azerbaijan,False,FIFA World Cup qualification,H,10,2,5,3,1.0,1.1,-0.1,1.1,10,1,3,6,0.4,0.9,-0.5,0.6,0,1
2008-10-11,Guadeloupe,Cayman Islands,False,CFU Caribbean Cup qualification,H,10,6,1,3,1.7,0.6,1.1,1.9,10,2,3,5,0.9,1.9,-1.0,0.9,0,1
2008-10-11,Georgia,Cyprus,False,FIFA World Cup qualification,D,10,3,1,6,1.0,1.8,-0.8,1.0,10,3,2,5,1.3,1.8,-0.5,1.1,0,1
2008-10-11,Germany,Russia,False,FIFA World Cup qualification,H,10,7,1,2,2.3,1.1,1.2,2.2,10,7,1,2,2.2,1.2,1.0,2.2,0,1
2008-10-11,Ghana,Lesotho,False,FIFA World Cup qualification,H,10,4,1,5,1.4,1.2,0.2,1.3,10,2,2,6,0.8,1.8,-1.0,0.8,0,1
2008-10-11,Greece,Moldova,False,FIFA World Cup qualification,H,10,5,1,4,1.4,0.9,0.5,1.6,10,4,2,4,1.3,1.3,0.0,1.4,0,1
2008-10-11,Guatemala,Trinidad and Tobago,False,FIFA World Cup qualification,D,10,4,3,3,1.7,0.7,1.0,1.5,10,7,1,2,2.5,0.7,1.8,2.2,0,1
2008-10-11,Haiti,El Salvador,False,FIFA World Cup qualification,D,10,2,2,6,0.7,1.9,-1.2,0.8,10,3,4,3,1.3,0.8,0.5,1.3,0,1
2008-10-11,Honduras,Canada,False,FIFA World Cup qualification,H,10,7,2,1,2.1,0.8,1.3,2.3,10,3,2,5,1.5,1.5,0.0,1.1,0,1
2008-10-11,Hungary,Albania,False,FIFA World Cup qualification,H,10,2,4,4,1.1,1.5,-0.4,1.0,10,3,3,4,1.2,1.3,-0.1,1.2,0,1
2008-10-11,Ivory Coast,Madagascar,False,FIFA World Cup qualification,H,10,3,4,3,1.2,1.1,0.1,1.3,10,2,5,3,0.7,1.1,-0.4,1.1,0,1
2008-10-11,Jamaica,Mexico,False,FIFA World Cup qualification,H,10,2,5,3,1.9,1.2,0.7,1.1,10,8,0,2,2.4,0.8,1.6,2.4,0,1
2008-10-11,Gabon,Libya,False,FIFA World Cup qualification,H,10,5,3,2,1.2,0.5,0.7,1.8,10,7,2,1,2.2,0.9,1.3,2.3,0,1
2008-10-11,Faroe Islands,Austria,False,FIFA World Cup qualification,D,10,0,0,10,0.5,3.3,-2.8,0.0,10,2,3,5,1.5,1.7,-0.2,0.9,0,1
2008-10-11,Estonia,Spain,False,FIFA World Cup qualification,A,10,3,2,5,1.1,1.9,-0.8,1.1,10,9,1,0,2.1,0.3,1.8,2.8,0,1
2008-10-11,Bulgaria,Italy,False,FIFA World Cup qualification,D,10,6,2,2,1.4,0.8,0.6,2.0,10,5,3,2,1.5,1.0,0.5,1.8,0,1
2008-10-11,Serbia,Lithuania,False,FIFA World Cup qualification,H,10,3,3,4,1.6,1.3,0.3,1.2,10,7,0,3,1.6,0.8,0.8,2.1,0,1
2008-10-11,Malawi,DR Congo,False,FIFA World Cup qualification,H,10,5,1,4,1.5,0.9,0.6,1.6,10,5,3,2,2.0,0.8,1.2,1.8,0,1
2008-10-11,Scotland,Norway,False,FIFA World Cup qualification,D,10,4,2,4,1.2,1.2,0.0,1.4,10,3,4,3,1.6,1.6,0.0,1.3,0,1
2008-10-11,San Marino,Slovakia,False,FIFA World Cup qualification,A,10,0,0,10,0.2,3.4,-3.2,0.0,10,2,1,7,1.1,1.7,-0.6,0.7,0,1
2008-10-11,Romania,France,False,FIFA World Cup qualification,D,10,5,2,3,1.6,0.8,0.8,1.7,10,5,2,3,1.1,1.2,-0.1,1.7,0,1
2008-10-11,Poland,Czech Republic,False,FIFA World Cup qualification,H,10,2,4,4,0.7,1.1,-0.4,1.0,10,4,3,3,1.4,1.2,0.2,1.5,0,1
2008-10-11,Namibia,Zimbabwe,False,FIFA World Cup qualification,H,10,3,1,6,0.9,1.5,-0.6,1.0,10,3,4,3,0.7,0.7,0.0,1.3,0,1
2008-10-11,Netherlands,Iceland,False,FIFA World Cup qualification,H,10,6,2,2,2.0,0.9,1.1,2.0,10,3,2,5,1.1,1.3,-0.2,1.1,0,1
2008-10-11,Morocco,Mauritania,False,FIFA World Cup qualification,H,10,6,1,3,2.3,1.3,1.0,1.9,10,2,2,6,1.3,1.9,-0.6,0.8,0,1
2008-10-11,Martinique,Grenada,True,CFU Caribbean Cup qualification,D,10,5,1,4,1.2,1.3,-0.1,1.6,10,4,3,3,2.2,1.5,0.7,1.5,1,1
2008-10-11,Mali,Chad,False,FIFA World Cup qualification,H,10,4,1,5,1.2,1.2,0.0,1.3,10,2,2,6,0.8,2.1,-1.3,0.8,0,1
2008-10-11,Nigeria,Sierra Leone,False,FIFA World Cup qualification,H,10,6,2,2,1.1,0.4,0.7,2.0,10,3,2,5,0.6,1.1,-0.5,1.1,0,1
2008-10-11,Sudan,Congo,False,FIFA World Cup qualification,H,10,3,1,6,1.2,1.8,-0.6,1.0,10,4,2,4,1.2,1.5,-0.3,1.4,0,1
2008-10-11,Senegal,Gambia,False,FIFA World Cup qualification,D,10,3,5,2,1.4,1.3,0.1,1.4,10,4,5,1,1.1,0.6,0.5,1.7,0,1
2008-10-11,Suriname,Costa Rica,False,FIFA World Cup qualification,A,10,5,2,3,1.9,1.8,0.1,1.7,10,4,4,2,1.9,0.9,1.0,1.6,0,1
2008-10-11,Sweden,Portugal,False,FIFA World Cup qualification,D,10,3,2,5,0.8,1.0,-0.2,1.1,10,5,0,5,2.2,1.4,0.8,1.5,0,1
2008-10-11,Switzerland,Latvia,False,FIFA World Cup qualification,H,10,4,1,5,1.6,1.4,0.2,1.3,10,6,0,4,1.7,1.2,0.5,1.8,0,1
2008-10-11,Tanzania,Cape Verde,False,FIFA World Cup qualification,H,10,1,5,4,1.0,1.1,-0.1,0.8,10,4,3,3,0.9,1.1,-0.2,1.5,0,1
2008-10-11,Togo,Eswatini,True,FIFA World Cup qualification,H,10,3,0,7,1.2,1.6,-0.4,0.9,10,2,5,3,0.9,1.4,-0.5,1.1,1,1
2008-10-11,Tunisia,Seychelles,False,FIFA World Cup qualification,H,10,5,3,2,1.4,0.8,0.6,1.8,10,1,2,7,1.3,1.8,-0.5,0.5,0,1
2008-10-11,Luxembourg,Israel,False,FIFA World Cup qualification,A,10,2,1,7,0.6,1.9,-1.3,0.7,10,6,1,3,1.1,1.1,0.0,1.9,0,1
2008-10-11,Turkey,Bosnia and Herzegovina,False,FIFA World Cup qualification,H,10,5,2,3,1.6,1.3,0.3,1.7,10,2,1,7,1.3,1.5,-0.2,0.7,0,1
2008-10-11,Ukraine,Croatia,False,FIFA World Cup qualification,D,10,6,2,2,1.6,0.9,0.7,2.0,10,6,3,1,1.5,1.0,0.5,2.1,0,1
2008-10-11,United States,Cuba,False,FIFA World Cup qualification,H,10,6,2,2,1.9,0.5,1.4,2.0,10,3,2,5,1.4,2.0,-0.6,1.1,0,1
2008-10-11,Wales,Liechtenstein,False,FIFA World Cup qualification,H,10,5,2,3,1.3,0.9,0.4,1.7,10,1,1,8,0.6,3.2,-2.6,0.4,0,1
2008-10-11,Slovenia,Northern Ireland,False,FIFA World Cup qualification,H,10,3,2,5,0.8,1.2,-0.4,1.1,10,2,3,5,0.9,1.0,-0.1,0.9,0,1
2008-10-12,Angola,Niger,False,FIFA World Cup qualification,H,10,3,4,3,1.4,1.2,0.2,1.3,10,2,1,7,1.1,2.1,-1.0,0.7,0,1
2008-10-12,Ecuador,Chile,False,FIFA World Cup qualification,H,10,4,3,3,1.4,1.6,-0.2,1.5,10,6,1,3,1.3,0.7,0.6,1.9,0,1
2008-10-12,Burundi,Burkina Faso,False,FIFA World Cup qualification,A,10,3,2,5,0.7,1.1,-0.4,1.1,10,4,1,5,1.5,1.7,-0.2,1.3,0,1
2008-10-12,Egypt,Djibouti,False,FIFA World Cup qualification,H,10,7,0,3,1.6,1.0,0.6,2.1,10,1,0,9,0.6,4.9,-4.3,0.3,0,1
2008-10-12,Venezuela,Brazil,False,FIFA World Cup qualification,A,10,3,2,5,1.3,1.5,-0.2,1.1,10,5,3,2,1.1,0.8,0.3,1.8,0,1
2008-10-12,Guinea,Kenya,False,FIFA World Cup qualification,H,10,4,3,3,1.1,1.1,0.0,1.5,10,4,3,3,1.1,0.7,0.4,1.5,0,1
2008-10-12,Uganda,Benin,False,FIFA World Cup qualification,H,10,3,3,4,1.2,1.4,-0.2,1.2,10,4,0,6,1.4,1.8,-0.4,1.2,0,1
2008-10-13,Cayman Islands,Martinique,True,CFU Caribbean Cup qualification,A,10,2,3,5,0.9,2.4,-1.5,0.9,10,5,2,3,1.4,1.4,0.0,1.7,1,1
2008-10-13,Guadeloupe,Grenada,False,CFU Caribbean Cup qualification,H,10,7,1,2,2.4,0.6,1.8,2.2,10,4,3,3,2.3,1.6,0.7,1.5,0,1
2008-10-14,Bolivia,Uruguay,False,FIFA World Cup qualification,D,10,5,1,4,1.5,1.6,-0.1,1.6,10,4,4,2,2.0,1.2,0.8,1.6,0,1
2008-10-14,France,Tunisia,False,Friendly,H,10,4,3,3,1.2,1.4,-0.2,1.5,10,5,3,2,1.6,0.7,0.9,1.8,0,0
2008-10-14,Vietnam,Singapore,False,Friendly,D,10,3,1,6,1.4,2.0,-0.6,1.0,10,2,1,7,0.8,2.1,-1.3,0.7,0,0
2008-10-15,Australia,Qatar,False,FIFA World Cup qualification,H,10,5,3,2,1.0,0.6,0.4,1.8,10,5,1,4,1.6,1.6,0.0,1.6,0,1
2008-10-15,Canada,Mexico,False,FIFA World Cup qualification,D,10,3,2,5,1.6,1.6,0.0,1.1,10,7,0,3,2.2,0.8,1.4,2.1,0,1
2008-10-15,Brazil,Colombia,False,FIFA World Cup qualification,D,10,6,2,2,1.4,0.7,0.7,2.0,10,1,2,7,0.7,1.4,-0.7,0.5,0,1
2008-10-15,Austria,Serbia,False,FIFA World Cup qualification,A,10,2,4,4,1.6,1.5,0.1,1.0,10,3,3,4,1.3,1.2,0.1,1.2,0,1
2008-10-15,Belgium,Spain,False,FIFA World Cup qualification,A,10,4,2,4,1.2,1.4,-0.2,1.4,10,9,1,0,2.3,0.3,2.0,2.8,0,1
2008-10-15,Bahrain,Azerbaijan,False,Friendly,A,10,5,3,2,1.6,1.2,0.4,1.8,10,1,3,6,0.3,0.8,-0.5,0.6,0,0
2008-10-15,Chile,Argentina,False,FIFA World Cup qualification,H,10,5,1,4,1.2,0.8,0.4,1.6,10,4,6,0,1.2,0.5,0.7,1.8,0,1
2008-10-15,Bosnia and Herzegovina,Armenia,False,FIFA World Cup qualification,H,10,2,1,7,1.4,1.6,-0.2,0.7,10,3,2,5,0.6,1.4,-0.8,1.1,0,1
2008-10-15,Belarus,England,False,FIFA World Cup qualification,A,10,4,4,2,1.4,1.0,0.4,1.6,10,7,1,2,2.3,0.9,1.4,2.2,0,1
2008-10-15,Georgia,Bulgaria,False,FIFA World Cup qualification,D,10,2,2,6,0.9,1.9,-1.0,0.8,10,6,3,1,1.4,0.7,0.7,2.1,0,1
